Accuracy,Accuracy_sd,Ratio,Ratio_sd,model,datasets
0.86736929922349,0.0272145071600847,0.0934578615284843,0.0479972256920465,SPACEL_SPIRAL,DLPFC_sample3
0.868479877062,0.00932683427119293,0.0976014272428468,0.0419662212794439,SPACEL_STAIG,DLPFC_sample3
0.868156403215967,0.0238902253502001,0.103287896685575,0.0475902394135592,SPACEL_STAligner,DLPFC_sample3
0.723266817019448,0.0200868732169672,0.622595544956181,0.0238180271925045,PASTE,MERFISH
0.236904719706462,0.114978188382157,10.6576987187358,1.59306080441804,STalign,MERFISH
0.317339950275849,0.0805895038324276,1.0301130275497,0.127951776665807,Banksy,MERFISH
0.289287716501304,0.162519110925937,1.4716395694167,0.509857048382002,CellCharter,MERFISH
0.537960552459033,0.0926254338597287,0.823938487758361,0.0416583642516591,CN,MERFISH
0.193504898063522,0.0844784298742305,1.28805099621216,0.443706999809578,GraphST,MERFISH
0.230777586266383,0.124956405582889,1.03370731446059,0.230185014900693,MENDER,MERFISH
0.282211034378769,0.168064868273161,1.2654285658558,0.402938147096887,NicheCompass,MERFISH
0.507347712205672,0.156825278620826,0.801016943040603,0.0922420048296287,PRECAST,MERFISH
0.281606091666311,0.0796055551423253,0.849877800589159,0.0592423559176296,Spado,MERFISH
0.434129410587198,0.148308310785508,0.862069479167511,0.115920275941376,SPIRAL,MERFISH
0.217719382450615,0.15950552545521,1.67896809305112,0.417024052642661,STAIG,MERFISH
0.225968450481421,0.0442738696818698,1.26357983375705,0.342435384253629,STAligner,MERFISH
0.761656168395268,0.0188225530000864,0.66591422998415,0.0316422718082857,SPACEL_Banksy,MERFISH
0.76191359158824,0.0212455969399794,0.655825377766447,0.0377329688403403,SPACEL_CellCharter,MERFISH
0.758854468920798,0.0215145109244186,0.661080109414158,0.0371961838954987,SPACEL_CN,MERFISH
0.754103074668666,0.0303067548914107,0.668580313539183,0.0237392821496601,SPACEL_GraphST,MERFISH
0.759678212608434,0.0185358475411245,0.652695721730261,0.028466852052137,SPACEL_MENDER,MERFISH
0.761163746202503,0.0180284006555475,0.65120633448852,0.0263332406246026,SPACEL_NicheCompass,MERFISH
0.758436535080041,0.0196938147343415,0.658008708138248,0.0358034032127731,SPACEL_PRECAST,MERFISH
0.751747193359119,0.0171860397958309,0.654333476512315,0.023273913042301,SPACEL_Spado,MERFISH
0.756252967590354,0.014858420164171,0.662286931978438,0.0240557177405334,SPACEL_SPIRAL,MERFISH
0.762106399966095,0.0210641488120854,0.646301067393681,0.0354817074137604,SPACEL_STAIG,MERFISH
0.761594553703227,0.0215428300531821,0.662372667303374,0.0372679162289342,SPACEL_STAligner,MERFISH
0.665034458023878,0,0.924698081189027,0,PASTE,MERFISH_Brain_S3
0.115213184921233,0,11.9294803446486,0,STalign,MERFISH_Brain_S3
0.160654667502846,0,1.3770033631265,0,Banksy,MERFISH_Brain_S3
0.391790315909296,0,1.14174099528518,0,CellCharter,MERFISH_Brain_S3
0.14118193036104,0,1.46554733377639,0,CN,MERFISH_Brain_S3
0.557717751473783,0,0.991959393250301,0,GraphST,MERFISH_Brain_S3
0.165806955520783,0,1.13962070373497,0,MENDER,MERFISH_Brain_S3
0.144463023723472,0,1.4161475209085,0,NicheCompass,MERFISH_Brain_S3
0.111978746063355,0,1.31495452949481,0,PRECAST,MERFISH_Brain_S3
0.115213184921233,0,11.9294803446486,0,Spado,MERFISH_Brain_S3
0.27367204060282,0,1.12164245822533,0,SPIRAL,MERFISH_Brain_S3
0.77306843652236,0,0.961533638835916,0,STAIG,MERFISH_Brain_S3
0.68086293354774,0,0.964273253449282,0,STAligner,MERFISH_Brain_S3
0.842429884070813,0,0.925821894325416,0,SPACEL_Banksy,MERFISH_Brain_S3
0.842396201825927,0,0.924276876853139,0,SPACEL_CellCharter,MERFISH_Brain_S3
0.838858001415975,0,0.916855805783564,0,SPACEL_CN,MERFISH_Brain_S3
0.841638930593644,0,0.927227892917245,0,SPACEL_GraphST,MERFISH_Brain_S3
0.841347036143029,0,0.913925908170152,0,SPACEL_MENDER,MERFISH_Brain_S3
0.841859777772522,0,0.921612101315284,0,SPACEL_NicheCompass,MERFISH_Brain_S3
0.832026243465441,0,0.90738999965466,0,SPACEL_PRECAST,MERFISH_Brain_S3
0.741504686071445,0,1.25475842036009,0,SPACEL_Spado,MERFISH_Brain_S3
0.838982277508223,0,0.909055929448191,0,SPACEL_SPIRAL,MERFISH_Brain_S3
0.841270068265315,0,0.920491561421369,0,SPACEL_STAIG,MERFISH_Brain_S3
0.842859793849904,0,0.925119408534213,0,SPACEL_STAligner,MERFISH_Brain_S3
0.96150857789125,0.00561462517435837,0.591104409692826,0.235124321083318,PASTE,BaristaSeq
0.970814521776613,0.00877649318169915,0.589850240862982,0.193450599689999,STalign,BaristaSeq
0.174864534559867,0.160741408693934,3.02933489248775,1.15496719960025,Banksy,BaristaSeq
0.825714735913933,0.126896368800135,0.781953605032522,0.0229200034444018,CellCharter,BaristaSeq
0.555686529148432,0.278933994353712,1.5038355296114,0.418566114764713,CN,BaristaSeq
0.979446988163685,0.000426615826834227,0.592718919018783,0.199338190834933,GraphST,BaristaSeq
0.789945929353021,0.0207360712912676,1.81636411947153,0.623409088739766,MENDER,BaristaSeq
0.51508075396782,0.0542041652024234,0.850244876935764,0.162429693436635,NicheCompass,BaristaSeq
0.129567310284231,0.0176286031881894,1.76817314130809,1.19955806543831,PRECAST,BaristaSeq
0.201527769398647,0.0210847726095519,2.19948441871619,0.565229978857051,Spado,BaristaSeq
0.640894432553205,0.376721411931598,1.12963658519213,0.546381836429658,SPIRAL,BaristaSeq
0.796947742285418,0.0162640500437529,0.804716966722038,0.34527162826763,STAIG,BaristaSeq
0.450913900532317,0.506921313436232,0.915118681808445,0.0633072721192702,STAligner,BaristaSeq
0.840083881138444,0.0625410283661516,0.719790750174853,0.144673007134604,SPACEL_Banksy,BaristaSeq
0.850116054465498,0.0507044186426056,0.805107942338643,0.204918904770407,SPACEL_CellCharter,BaristaSeq
0.843419727577502,0.0187083747243396,0.651143524340625,0.220666503251457,SPACEL_CN,BaristaSeq
0.980459078433316,0.000466897879009862,0.585159655755014,0.20505028730601,SPACEL_GraphST,BaristaSeq
0.883993425388597,0.00586849528230629,0.714737376462322,0.127237586002003,SPACEL_MENDER,BaristaSeq
0.831477836801692,0.112801956131998,0.741595907807663,0.185747403018922,SPACEL_NicheCompass,BaristaSeq
0.803238304356552,0.0864757915219415,0.734452789914825,0.123937751682283,SPACEL_PRECAST,BaristaSeq
0.842382295017362,0.0592475512270537,0.753029991672394,0.212103775944397,SPACEL_Spado,BaristaSeq
0.866330781876262,0.107806562456449,0.752423623265821,0.172265368559396,SPACEL_SPIRAL,BaristaSeq
0.849297718139271,0.0289932101059067,0.782346136721473,0.208358663243659,SPACEL_STAIG,BaristaSeq
0.839046158805544,0.0829954692559481,0.744932255166201,0.313315717848994,SPACEL_STAligner,BaristaSeq
0.835809433097613,0.0707113920496513,0.673416330886482,0.00230951167759441,PASTE,STARMap
0.813529632566554,0.107614964786496,0.659249893071586,0.00234966051390643,STalign,STARMap
0.294481611063609,0.0290134831915593,2.05177256482611,0.0240042985026288,Banksy,STARMap
0.579691930723244,0.00783930742286091,1.38501223113288,0.286666046243535,CellCharter,STARMap
0.887285579654975,0.0276480263221954,0.763778865176191,0.0170670907761252,CN,STARMap
0.813266587262874,0.1046217031763,0.660609533117781,0.0360076807433295,GraphST,STARMap
0.813529632566554,0.107614964786496,0.662511454862252,0.00226288440497272,MENDER,STARMap
0.792366435700744,0.0622371040783786,0.836252711695035,0.0654235114221686,NicheCompass,STARMap
0.290426857966672,0.0151441815405697,1.83278257645578,0.110160270506238,PRECAST,STARMap
0.328886344092674,0.050721406517448,2.28018731473225,0.0668251486498882,Spado,STARMap
0.666206262445649,0.264027499750084,1.1182685945711,0.43727491021613,SPIRAL,STARMap
0.782035974823383,0.0465259195876247,0.730419477956792,0.0798351432610536,STAIG,STARMap
0.797629713214146,0.040840729789906,0.78222792496272,0.0678821001897318,STAligner,STARMap
0.892402307805005,0.008854014947699,0.856041643132962,0.159336796059957,SPACEL_Banksy,STARMap
0.89136630688247,0.00179632046254893,0.753039326074679,0.0758452890259968,SPACEL_CellCharter,STARMap
0.898658398785737,0.00874875307688415,0.832074404601111,0.0393135467161425,SPACEL_CN,STARMap
0.811890626714926,0.107918319856528,0.664915629249578,0.0330496054964132,SPACEL_GraphST,STARMap
0.893917698196385,0.00875955412210361,0.854001230003635,0.083812256946756,SPACEL_MENDER,STARMap
0.893200920946402,0.00574413176193107,0.777411493000388,0.110312738036755,SPACEL_NicheCompass,STARMap
0.90031409520515,0.00434949133034843,0.808757711907872,0.00971950826960158,SPACEL_PRECAST,STARMap
0.909361315294575,0.00840935814176239,0.852268744664322,0.13444557341549,SPACEL_Spado,STARMap
0.896836343783804,0.00616941758533935,0.755905234746604,0.0448575161104224,SPACEL_SPIRAL,STARMap
0.902331902785986,0.0233553444005151,0.811677183835796,0.158771742740273,SPACEL_STAIG,STARMap
0.888958727583121,0.00833903852743755,0.862063963345727,0.101926133568401,SPACEL_STAligner,STARMap
